Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
8.73,0,0.195475319,0.195475319,0.182712321,0.195475319,0.182712321,0,0,0,0,9.961036612,187.7004939,195.9724055,2045646000
8.74,0,0.195317764,0.195317764,0.182581756,0.195317764,0.182581756,0,0,0,0,9.958827193,187.6521943,195.9449727,2047989000
8.75,0,0.195160615,0.195160615,0.18245151,0.195160615,0.18245151,0,0,0,0,9.956616477,187.604014,195.9176225,2050332000
8.76,0,0.195003855,0.195003855,0.18232157,0.195003855,0.18232157,0,0,0,0,9.954404576,187.5559921,195.8903786,2052676000
8.77,0,0.194847481,0.194847481,0.182191929,0.194847481,0.182191929,0,0,0,0,9.952191529,187.5081534,195.8632559,2055019000
8.78,0,0.1946915,0.1946915,0.182062598,0.1946915,0.182062598,0,0,0,0,9.949977818,187.4604848,195.8362459,2057362000
8.79,0,0.194535912,0.194535912,0.181933574,0.194535912,0.181933574,0,0,0,0,9.947762729,187.4129316,195.8093161,2059705000
8.8,0,0.194380709,0.194380709,0.181804854,0.194380709,0.181804854,0,0,0,0,9.945546458,187.3655303,195.7824885,2062049000
8.81,0,0.194225876,0.194225876,0.181676419,0.194225876,0.181676419,0,0,0,0,9.943329733,187.3183242,195.7557886,2064392000
8.82,0,0.194071446,0.194071446,0.181548304,0.194071446,0.181548304,0,0,0,0,9.941111578,187.2712284,195.7291658,2066735000
8.83,0,0.193917394,0.193917394,0.181420485,0.193917394,0.181420485,0,0,0,0,9.93889245,187.2243156,195.7026638,2069078000
8.84,0,0.193763726,0.193763726,0.181292967,0.193763726,0.181292967,0,0,0,0,9.936672581,187.1775279,195.6762472,2071422000
8.85,0,0.193610433,0.193610433,0.181165742,0.193610433,0.181165742,0,0,0,0,9.934451465,187.1309135,195.6499456,2073765000
8.86,0,0.193457508,0.193457508,0.181038804,0.193457508,0.181038804,0,0,0,0,9.932229879,187.0844288,195.623732,2076108000
8.87,0,0.193304973,0.193304973,0.180912175,0.193304973,0.180912175,0,0,0,0,9.930007194,187.038123,195.5976365,2078451000
8.88,0,0.193152813,0.193152813,0.180785839,0.193152813,0.180785839,0,0,0,0,9.92778372,186.9919289,195.5716184,2080794000
8.89,0,0.193001028,0.193001028,0.180659798,0.193001028,0.180659798,0,0,0,0,9.925559141,186.94588,195.5456981,2083138000
8.9,0,0.192849617,0.192849617,0.180534051,0.192849617,0.180534051,0,0,0,0,9.923333912,186.9000119,195.5198967,2085481000
8.91,0,0.192698572,0.192698572,0.18040859,0.192698572,0.18040859,0,0,0,0,9.921108273,186.8542725,195.4941824,2087824000
8.92,0,0.192547909,0.192547909,0.180283431,0.192547909,0.180283431,0,0,0,0,9.918881457,186.8086647,195.4685576,2090168000
8.93,0,0.192397609,0.192397609,0.180158556,0.192397609,0.180158556,0,0,0,0,9.916653504,186.763188,195.4430221,2092511000
8.94,0,0.19224768,0.19224768,0.180033973,0.19224768,0.180033973,0,0,0,0,9.914425235,186.7179012,195.4176105,2094854000
8.95,0,0.192098113,0.192098113,0.179909672,0.192098113,0.179909672,0,0,0,0,9.912196464,186.6727361,195.3922818,2097197000
8.96,0,0.191948917,0.191948917,0.179785665,0.191948917,0.179785665,0,0,0,0,9.909966847,186.6277337,195.3670611,2099540000
8.97,0,0.191800077,0.191800077,0.179661937,0.191800077,0.179661937,0,0,0,0,9.907736436,186.5828439,195.341918,2101884000
8.98,0,0.191651618,0.191651618,0.179538511,0.191651618,0.179538511,0,0,0,0,9.905505597,186.5380966,195.3168702,2104227000
8.99,0,0.191503507,0.191503507,0.179415355,0.191503507,0.179415355,0,0,0,0,9.903274046,186.493489,195.2919162,2106570000
9,0,0.191355762,0.191355762,0.17929249,0.191355762,0.17929249,0,0,0,0,9.901041652,186.4490464,195.2670715,2108913000
9.01,0,0.191208374,0.191208374,0.179169903,0.191208374,0.179169903,0,0,0,0,9.898808739,186.4047149,195.2423031,2111257000
9.02,0,0.191061351,0.191061351,0.179047606,0.191061351,0.179047606,0,0,0,0,9.896575419,186.3605291,195.2176319,2113600000
9.03,0,0.190914682,0.190914682,0.178925587,0.190914682,0.178925587,0,0,0,0,9.894341667,186.3164771,195.1930505,2115943000
9.04,0,0.19076837,0.19076837,0.178803849,0.19076837,0.178803849,0,0,0,0,9.892107146,186.2725932,195.1685801,2118286000
9.05,0,0.190622398,0.190622398,0.178682375,0.190622398,0.178682375,0,0,0,0,9.889871569,186.2287995,195.1441738,2120630000
9.06,0,0.1904768,0.1904768,0.178561201,0.1904768,0.178561201,0,0,0,0,9.887636591,186.1851737,195.119877,2122973000
9.07,0,0.190331555,0.190331555,0.178440304,0.190331555,0.178440304,0,0,0,0,9.88540046,186.1416548,195.0956545,2125316000
9.08,0,0.190186638,0.190186638,0.178319662,0.190186638,0.178319662,0,0,0,0,9.883164018,186.0983176,195.0715505,2127659000
9.09,0,0.190042101,0.190042101,0.178199324,0.190042101,0.178199324,0,0,0,0,9.880926931,186.0550724,195.0475113,2130003000
9.1,0,0.189897899,0.189897899,0.178079248,0.189897899,0.178079248,0,0,0,0,9.878689579,186.0119624,195.0235625,2132346000
9.11,0,0.18975404,0.18975404,0.17795944,0.18975404,0.17795944,0,0,0,0,9.876451907,185.9689903,194.9997058,2134689000
9.12,0,0.189610531,0.189610531,0.17783991,0.189610531,0.17783991,0,0,0,0,9.874213834,185.9261559,194.9759411,2137032000
9.13,0,0.189467372,0.189467372,0.177720657,0.189467372,0.177720657,0,0,0,0,9.871975488,185.8834535,194.9522649,2139375000
9.14,0,0.189324556,0.189324556,0.177601674,0.189324556,0.177601674,0,0,0,0,9.869736418,185.8408966,194.9286855,2141719000
9.15,0,0.189182088,0.189182088,0.177482966,0.189182088,0.177482966,0,0,0,0,9.867497622,185.7984566,194.905185,2144062000
9.16,0,0.189039945,0.189039945,0.177364512,0.189039945,0.177364512,0,0,0,0,9.865257906,185.7561383,194.8817671,2146405000
9.17,0,0.188898156,0.188898156,0.177246339,0.188898156,0.177246339,0,0,0,0,9.863017862,185.7139381,194.8584294,2148749000
9.18,0,0.188756711,0.188756711,0.177128439,0.188756711,0.177128439,0,0,0,0,9.860778028,185.6718892,194.835191,2151092000
9.19,0,0.188615599,0.188615599,0.177010801,0.188615599,0.177010801,0,0,0,0,9.858537569,185.6299543,194.8120305,2153435000
9.2,0,0.188474822,0.188474822,0.176893427,0.188474822,0.176893427,0,0,0,0,9.856297065,185.5881477,194.7889556,2155778000
9.21,0,0.188334382,0.188334382,0.176776319,0.188334382,0.176776319,0,0,0,0,9.854056384,185.5464781,194.7659719,2158121000
9.22,0,0.188194276,0.188194276,0.176659474,0.188194276,0.176659474,0,0,0,0,9.851815054,185.5049233,194.7430665,2160465000
9.23,0,0.188054509,0.188054509,0.176542899,0.188054509,0.176542899,0,0,0,0,9.849573966,185.4635011,194.720249,2162808000
9.24,0,0.18791507,0.18791507,0.176426581,0.18791507,0.176426581,0,0,0,0,9.847332504,185.4222014,194.6975141,2165151000
9.25,0,0.187775972,0.187775972,0.176310536,0.187775972,0.176310536,0,0,0,0,9.845090605,185.3810188,194.6748584,2167494000
9.26,0,0.187637185,0.187637185,0.176194731,0.187637185,0.176194731,0,0,0,0,9.842848859,185.3399676,194.6522901,2169838000
9.27,0,0.187498741,0.187498741,0.1760792,0.187498741,0.1760792,0,0,0,0,9.840606837,185.2990377,194.6298034,2172181000
9.28,0,0.187360626,0.187360626,0.17596393,0.187360626,0.17596393,0,0,0,0,9.838364777,185.2582327,194.6074001,2174524000
9.29,0,0.187222846,0.187222846,0.175848927,0.187222846,0.175848927,0,0,0,0,9.836122548,185.2175471,194.5850772,2176867000
9.3,0,0.18708538,0.18708538,0.175734169,0.18708538,0.175734169,0,0,0,0,9.833880557,185.1770224,194.5628592,2179210000
9.31,0,0.186948251,0.186948251,0.17561968,0.186948251,0.17561968,0,0,0,0,9.831637891,185.1365706,194.5406939,2181554000
9.32,0,0.186811437,0.186811437,0.175505439,0.186811437,0.175505439,0,0,0,0,9.829395516,185.0962542,194.5186181,2183897000
9.33,0,0.186674952,0.186674952,0.175391459,0.186674952,0.175391459,0,0,0,0,9.827152981,185.0560179,194.4965988,2186240000
9.34,0,0.186538787,0.186538787,0.175277731,0.186538787,0.175277731,0,0,0,0,9.824910677,185.0159425,194.4746843,2188583000
9.35,0,0.18640293,0.18640293,0.175164245,0.18640293,0.175164245,0,0,0,0,9.822667903,184.9759798,194.4528462,2190927000
9.36,0,0.186267411,0.186267411,0.175051032,0.186267411,0.175051032,0,0,0,0,9.820425539,184.9361384,194.4310888,2193270000
9.37,0,0.186132198,0.186132198,0.174938057,0.186132198,0.174938057,0,0,0,0,9.818183054,184.8964186,194.4094128,2195613000
9.38,0,0.185997324,0.185997324,0.174825355,0.185997324,0.174825355,0,0,0,0,9.815940442,184.8568059,194.3878094,2197956000
9.39,0,0.185862746,0.185862746,0.174712883,0.185862746,0.174712883,0,0,0,0,9.813697909,184.8173149,194.3662872,2200300000
9.4,0,0.1857285,0.1857285,0.174600678,0.1857285,0.174600678,0,0,0,0,9.811455913,184.7779556,194.3448518,2202643000
9.41,0,0.185594553,0.185594553,0.174488706,0.185594553,0.174488706,0,0,0,0,9.809213112,184.7386844,194.3234782,2204986000
9.42,0,0.185460929,0.185460929,0.174376993,0.185460929,0.174376993,0,0,0,0,9.80697122,184.6995477,194.3021926,2207329000
9.43,0,0.185327615,0.185327615,0.174265525,0.185327615,0.174265525,0,0,0,0,9.80472867,184.6605099,194.280975,2209673000
9.44,0,0.185194619,0.185194619,0.17415431,0.185194619,0.17415431,0,0,0,0,9.802486508,184.6215937,194.2598383,2212016000
9.45,0,0.185061924,0.185061924,0.174043332,0.185061924,0.174043332,0,0,0,0,9.80024468,184.5827718,194.2387658,2214359000
9.46,0,0.184929546,0.184929546,0.173932607,0.184929546,0.173932607,0,0,0,0,9.798002939,184.5440863,194.2177831,2216702000
9.47,0,0.184797475,0.184797475,0.173822125,0.184797475,0.173822125,0,0,0,0,9.795761505,184.5055249,194.1968826,2219046000
9.48,0,0.184665713,0.184665713,0.173711888,0.184665713,0.173711888,0,0,0,0,9.79351967,184.4670577,194.1760471,2221389000
9.49,0,0.184534247,0.184534247,0.173601884,0.184534247,0.173601884,0,0,0,0,9.791278326,184.4287117,194.1552917,2223732000
9.5,0,0.184403093,0.184403093,0.17349213,0.184403093,0.17349213,0,0,0,0,9.789037125,184.3904414,194.1345897,2226075000
9.51,0,0.184272247,0.184272247,0.173382621,0.184272247,0.173382621,0,0,0,0,9.786796229,184.3523139,194.1139809,2228419000
9.52,0,0.184141707,0.184141707,0.173273355,0.184141707,0.173273355,0,0,0,0,9.784555337,184.3142913,194.093443,2230762000
9.53,0,0.184011466,0.184011466,0.173164325,0.184011466,0.173164325,0,0,0,0,9.782314634,184.2763872,194.0729839,2233105000
9.54,0,0.183881533,0.183881533,0.173055542,0.183881533,0.173055542,0,0,0,0,9.780074546,184.2385925,194.0525976,2235448000
9.55,0,0.183751882,0.183751882,0.172946979,0.183751882,0.172946979,0,0,0,0,9.777834308,184.2009033,194.0322826,2237791000
9.56,0,0.183622557,0.183622557,0.172838681,0.183622557,0.172838681,0,0,0,0,9.775594907,184.1633134,194.0120342,2240135000
9.57,0,0.183493512,0.183493512,0.172730601,0.183493512,0.172730601,0,0,0,0,9.773355126,184.1258306,193.9918583,2242478000
9.58,0,0.183364764,0.183364764,0.172622757,0.183364764,0.172622757,0,0,0,0,9.771115858,184.0884705,193.9717631,2244821000
9.59,0,0.183236322,0.183236322,0.172515158,0.183236322,0.172515158,0,0,0,0,9.768877036,184.0512204,193.9517412,2247164000
9.6,0,0.183108175,0.183108175,0.172407793,0.183108175,0.172407793,0,0,0,0,9.766638326,184.0140388,193.9317681,2249508000
9.61,0,0.182980325,0.182980325,0.172300665,0.182980325,0.172300665,0,0,0,0,9.764400188,183.9769985,193.9118868,2251851000
9.62,0,0.182852761,0.182852761,0.172193763,0.182852761,0.172193763,0,0,0,0,9.762162208,183.9400647,193.892077,2254194000
9.63,0,0.182725499,0.182725499,0.172087103,0.182725499,0.172087103,0,0,0,0,9.759924357,183.9032294,193.8723337,2256537000
9.64,0,0.18259853,0.18259853,0.171980677,0.18259853,0.171980677,0,0,0,0,9.757687091,183.8664759,193.8526465,2258881000
9.65,0,0.182471847,0.182471847,0.171874477,0.182471847,0.171874477,0,0,0,0,9.755450443,183.829863,193.8330507,2261224000
9.66,0,0.182345456,0.182345456,0.17176851,0.182345456,0.17176851,0,0,0,0,9.753213679,183.7933405,193.8135167,2263567000
9.67,0,0.182219347,0.182219347,0.171662765,0.182219347,0.171662765,0,0,0,0,9.750977584,183.7569018,193.79404,2265910000
9.68,0,0.182093537,0.182093537,0.17155726,0.182093537,0.17155726,0,0,0,0,9.748741672,183.7205868,193.7746447,2268253000
9.69,0,0.18196802,0.18196802,0.171451991,0.18196802,0.171451991,0,0,0,0,9.746506108,183.6843734,193.7553176,2270597000
9.7,0,0.181842772,0.181842772,0.171346932,0.181842772,0.171346932,0,0,0,0,9.744271283,183.6482425,193.7360467,2272940000
9.71,0,0.181717824,0.181717824,0.171242115,0.181717824,0.171242115,0,0,0,0,9.742037356,183.612257,193.7168694,2275283000
9.72,0,0.181593155,0.181593155,0.17113752,0.181593155,0.17113752,0,0,0,0,9.739803089,183.5763514,193.697748,2277627000
9.73,0,0.181468763,0.181468763,0.171033143,0.181468763,0.171033143,0,0,0,0,9.737569386,183.5405193,193.6786775,2279970000
9.74,0,0.18134466,0.18134466,0.170928999,0.18134466,0.170928999,0,0,0,0,9.735336558,183.5048257,193.6596964,2282313000
9.75,0,0.181220846,0.181220846,0.170825085,0.181220846,0.170825085,0,0,0,0,9.733103484,183.4691883,193.6407568,2284656000
9.76,0,0.181097307,0.181097307,0.17072139,0.181097307,0.17072139,0,0,0,0,9.73087144,183.4337007,193.6219133,2287000000
9.77,0,0.180974045,0.180974045,0.170617915,0.180974045,0.170617915,0,0,0,0,9.728639479,183.3982875,193.6031216,2289343000
9.78,0,0.180851076,0.180851076,0.170514676,0.180851076,0.170514676,0,0,0,0,9.726408787,183.3629717,193.5843944,2291686000
9.79,0,0.180728373,0.180728373,0.170411647,0.180728373,0.170411647,0,0,0,0,9.724177857,183.3277656,193.5657404,2294029000
9.8,0,0.180605955,0.180605955,0.170308848,0.180605955,0.170308848,0,0,0,0,9.721947789,183.2926295,193.5471349,2296372000
9.81,0,0.180483812,0.180483812,0.170206267,0.180483812,0.170206267,0,0,0,0,9.719718195,183.2576271,193.5286162,2298716000
9.82,0,0.180361931,0.180361931,0.170103893,0.180361931,0.170103893,0,0,0,0,9.717489284,183.2227248,193.510164,2301059000
9.83,0,0.180240343,0.180240343,0.170001755,0.180240343,0.170001755,0,0,0,0,9.715260526,183.1878791,193.4917529,2303402000
9.84,0,0.180119027,0.180119027,0.169899835,0.180119027,0.169899835,0,0,0,0,9.713032785,183.1531711,193.4734303,2305745000
9.85,0,0.179997981,0.179997981,0.16979813,0.179997981,0.16979813,0,0,0,0,9.710805164,183.1185141,193.4551455,2308089000
9.86,0,0.179877208,0.179877208,0.169696642,0.179877208,0.169696642,0,0,0,0,9.70857867,183.084,193.4369522,2310432000
9.87,0,0.179756705,0.179756705,0.16959537,0.179756705,0.16959537,0,0,0,0,9.706352318,183.0495755,193.4188196,2312775000
9.88,0,0.179636462,0.179636462,0.169494304,0.179636462,0.169494304,0,0,0,0,9.704126803,183.0152117,193.4007298,2315118000
9.89,0,0.179516509,0.179516509,0.169393473,0.179516509,0.169393473,0,0,0,0,9.701901962,182.9809831,193.3827271,2317462000
9.9,0,0.179396815,0.179396815,0.169292847,0.179396815,0.169292847,0,0,0,0,9.699677396,182.9468035,193.3647609,2319805000
9.91,0,0.179277395,0.179277395,0.169192442,0.179277395,0.169192442,0,0,0,0,9.697453987,182.9127665,193.3468857,2322148000
9.92,0,0.179158238,0.179158238,0.169092246,0.179158238,0.169092246,0,0,0,0,9.695230892,182.8787775,193.3290461,2324491000
9.93,0,0.179039347,0.179039347,0.168992262,0.179039347,0.168992262,0,0,0,0,9.693008499,182.8449183,193.3112905,2326834000
9.94,0,0.178920722,0.178920722,0.168892492,0.178920722,0.168892492,0,0,0,0,9.690786608,182.8111173,193.2935763,2329178000
9.95,0,0.178802363,0.178802363,0.168792933,0.178802363,0.168792933,0,0,0,0,9.688565595,182.7774457,193.2759455,2331521000
9.96,0,0.17868427,0.17868427,0.168693589,0.17868427,0.168693589,0,0,0,0,9.686345159,182.7438345,193.2583575,2333864000
9.97,0,0.178566433,0.178566433,0.168594448,0.178566433,0.168594448,0,0,0,0,9.684125429,182.710337,193.2408436,2336207000
9.98,0,0.178448865,0.178448865,0.168495523,0.178448865,0.168495523,0,0,0,0,9.681906443,182.6769135,193.2233802,2338551000
9.99,0,0.17833156,0.17833156,0.168396809,0.17833156,0.168396809,0,0,0,0,9.679687929,182.6435691,193.2059707,2340894000
10,0,0.178214512,0.178214512,0.1682983,0.178214512,0.1682983,0,0,0,0,9.677470727,182.6103649,193.1886504,2343237000
10.01,0,0.178191949,0.178191949,0.168294224,0.178191949,0.168294224,0,0,0,0,9.675253553,182.5772027,193.1713623,2345580000
10.02,0,0.178164041,0.178164041,0.168284751,0.178164041,0.168284751,0,0,0,0,9.673037317,182.5441605,193.1541518,2347924000
10.03,0,0.17813623,0.17813623,0.168275324,0.17813623,0.168275324,0,0,0,0,9.670821768,182.5111815,193.1369854,2350267000
10.04,0,0.178108478,0.178108478,0.168265905,0.178108478,0.168265905,0,0,0,0,9.668607384,182.478332,193.1199018,2352610000
10.05,0,0.178080803,0.178080803,0.168256511,0.178080803,0.168256511,0,0,0,0,9.666393304,182.4455315,193.1028542,2354953000
10.06,0,0.178053214,0.178053214,0.168247153,0.178053214,0.168247153,0,0,0,0,9.664180254,182.412823,193.0858674,2357297000
10.07,0,0.178025674,0.178025674,0.168237793,0.178025674,0.168237793,0,0,0,0,9.661967734,182.380235,193.0689587,2359640000
10.08,0,0.17799823,0.17799823,0.168228479,0.17799823,0.168228479,0,0,0,0,9.659755741,182.3476879,193.052081,2361983000
10.09,0,0.177970838,0.177970838,0.168219165,0.177970838,0.168219165,0,0,0,0,9.657545442,182.3152576,193.0352778,2364326000
10.1,0,0.177943529,0.177943529,0.168209885,0.177943529,0.168209885,0,0,0,0,9.655335293,182.2829201,193.0185367,2366670000
10.11,0,0.177916298,0.177916298,0.168200633,0.177916298,0.168200633,0,0,0,0,9.653125721,182.2506453,193.0018394,2369012000
10.12,0,0.177889128,0.177889128,0.168191393,0.177889128,0.168191393,0,0,0,0,9.650917296,182.2184893,192.9852184,2371356000
10.13,0,0.177862032,0.177862032,0.168182176,0.177862032,0.168182176,0,0,0,0,9.648709637,182.1863895,192.968637,2373699000
10.14,0,0.177835005,0.177835005,0.16817298,0.177835005,0.16817298,0,0,0,0,9.646503112,182.1543902,192.952121,2376042000
10.15,0,0.177808049,0.177808049,0.168163804,0.177808049,0.168163804,0,0,0,0,9.644296879,182.1224813,192.9356654,2378386000
10.16,0,0.177781165,0.177781165,0.168154652,0.177781165,0.168154652,0,0,0,0,9.642091315,182.0906272,192.9192487,2380729000
10.17,0,0.177754362,0.177754362,0.168145532,0.177754362,0.168145532,0,0,0,0,9.639887109,182.0588736,192.902897,2383072000
10.18,0,0.177727616,0.177727616,0.168136421,0.177727616,0.168136421,0,0,0,0,9.637683546,182.0272296,192.8866167,2385415000
10.19,0,0.177700946,0.177700946,0.168127337,0.177700946,0.168127337,0,0,0,0,9.635480838,181.9956377,192.8703733,2387759000
10.2,0,0.177674346,0.177674346,0.168118274,0.177674346,0.168118274,0,0,0,0,9.633279455,181.96414,192.8541912,2390102000
10.21,0,0.177647814,0.177647814,0.168109231,0.177647814,0.168109231,0,0,0,0,9.631078286,181.932746,192.8380774,2392445000
10.22,0,0.177621346,0.177621346,0.168100204,0.177621346,0.168100204,0,0,0,0,9.628878534,181.901415,192.8220063,2394788000
10.23,0,0.177594951,0.177594951,0.168091203,0.177594951,0.168091203,0,0,0,0,9.62667915,181.8701489,192.8059802,2397132000
10.24,0,0.177568631,0.177568631,0.168082229,0.177568631,0.168082229,0,0,0,0,9.624481092,181.839014,192.7900371,2399475000
10.25,0,0.177542358,0.177542358,0.168073255,0.177542358,0.168073255,0,0,0,0,9.62228344,181.8079148,192.7741218,2401818000
10.26,0,0.177516176,0.177516176,0.168064323,0.177516176,0.168064323,0,0,0,0,9.620087254,181.77692,192.7582735,2404161000
10.27,0,0.177490049,0.177490049,0.168055401,0.177490049,0.168055401,0,0,0,0,9.617891935,181.7460014,192.7424763,2406505000
10.28,0,0.177463999,0.177463999,0.168046508,0.177463999,0.168046508,0,0,0,0,9.61569708,181.715175,192.72674,2408848000
10.29,0,0.177438018,0.177438018,0.168037637,0.177438018,0.168037637,0,0,0,0,9.613503153,181.6844027,192.7110415,2411191000
10.3,0,0.177412087,0.177412087,0.168028769,0.177412087,0.168028769,0,0,0,0,9.611310316,181.6537175,192.6954003,2413534000
10.31,0,0.17738623,0.17738623,0.168019929,0.17738623,0.168019929,0,0,0,0,9.609118768,181.6231264,192.67982,2415878000
10.32,0,0.177360453,0.177360453,0.168011123,0.177360453,0.168011123,0,0,0,0,9.606927978,181.5926011,192.6642847,2418221000
10.33,0,0.177334734,0.177334734,0.168002329,0.177334734,0.168002329,0,0,0,0,9.604737976,181.5621964,192.6488266,2420564000
10.34,0,0.177309083,0.177309083,0.167993557,0.177309083,0.167993557,0,0,0,0,9.602549054,181.5318353,192.6333999,2422907000
10.35,0,0.177283498,0.177283498,0.167984806,0.177283498,0.167984806,0,0,0,0,9.600360819,181.5015377,192.6180167,2425251000
10.36,0,0.177257974,0.177257974,0.167976069,0.177257974,0.167976069,0,0,0,0,9.598173975,181.4713727,192.6027172,2427593000
